id,name,projectName,tags,description,vizportalUrlId,url,img_url
4ff6c245-b67e-bf90-8150-a103656af4ae,GP Internal HC and POP by Contractor - EOR,CFO & CEO Dashboards,[],This dashboard shows GP internal Headcount by Business Unit and PoP by Contractor and EOR,972572,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/972572/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/972572/thumbnail
5000fec4-e062-3d1c-f4f8-73c8c8295399,AR Workday Reporting,Collections,[],This dashboabord contains a reporting tool for the AR bills,1074252,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1074252/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1074252/thumbnail
5085fbe8-b11a-9ee3-604b-14fa40a5b9ea,Information Catalog,Information Tools,[],,615662,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/615662/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/615662/thumbnail
50f6b0af-dc79-1bd5-534f-f0e5fbcc3767,LSP Survey Evaluation,DFS Sandbox,[],"The GP Local Service Provider Evaluation Dashboard is an interactive dashboard for the Finance and Ops team that grades the satisfaction rate of our LSP service and tracks by quarter the survey responses and shows the grade per Country, Quater, Name, and Position.

This Survey evaluates multiple service categories like:

HR

Payroll

CorpSec

Finance

Tax",866735,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/866735/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/866735/thumbnail
5128986c-9c9d-d19c-1c69-33a079aa07a8,Contractor Enabled Ticket Analysis,Sandbox,[],,1074645,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1074645/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1074645/thumbnail
51566d37-fb7b-0909-d1c4-f54940948b29,Email Performance by Campaign,default,[],,893527,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/893527/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/893527/thumbnail
5214e9d5-3421-7e8e-1d8f-dabae5d3e49e,Professionals on Payroll - SFDC ,Sales,[],"Professional on Payroll Analysis (Trending, Tenure, terminations) by country, industry and date + SFDC Data",976869,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/976869/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/976869/thumbnail
52334405-814e-2a7a-f3a0-661d0f7e4268,Funnel Dashboard,Sanbox - Val,[],,1025706,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1025706/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1025706/thumbnail
53a41868-bc2d-a458-815d-117ded79cc6f,Environments Flag Discrepancy Dashboard,Tech,[],"The Environments Flag Discrepancy Dashboard allows keeping control of the different flag configurations across key environments. 

During the testing and deploy process, in which flags are toggled on and off manually, environments are left with different configurations. 

Environments: 
prod
staging
staging1
sandbox (iota) - Pending
sales - Pending",905333,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/905333/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/905333/thumbnail
5478064e-6803-2be2-5f22-d7db2e807c1b,Professionals on Payroll,Executive Dashboards,[],"Professional on Payroll Analysis (Trending, Tenure, terminations) by country, industry and date.",741045,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/741045/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/741045/thumbnail
5481d9a9-e736-9c8a-16bb-10c2fcdd7f00,Stage evolution and lost reasons,New BDR Perf,[],,1061131,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1061131/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1061131/thumbnail
548f534d-938c-e6b3-5917-80495b5dc2be,Country Ops & Finance Leads,Financial Information,[],List of Country OPS Leads and Finance Leads by Country.,909463,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/909463/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/909463/thumbnail
552c245b-424f-c6db-1291-b9112d4fa13c,Customr Success KPI's,DFS Sandbox,[],,1047707,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1047707/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1047707/thumbnail
558debf5-dc4d-ffa6-a112-3c4fc7d79410,FP&A Revenue Forecasting,Finance Legacy,[],A dashboard showing the models created to predict GP's revenue in the next year,937523,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/937523/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/937523/thumbnail
5956b520-7fdc-00f4-8b78-1cc4956f2394,CA- Benefits Renewal,Benefits Reporting,[],This view shows the associated benefits and their renewal for professionals in Canada,965635,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/965635/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/965635/thumbnail
5a769452-bc23-48a9-aa93-927c15a15bc5,Payroll Transactions ,Payroll,[],Dashboard showing the Payroll tab information within a Professional within GPP.,826373,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/826373/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/826373/thumbnail
5c759498-1567-076a-7c86-4a29430c99e7,BoD-CFO Book Marketing Funnel Dashboard,FP&A,[],,1045499,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1045499/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1045499/thumbnail
5ce6a1ff-2fde-66f1-1ad3-0eb173387ad0,Workday - Revenue by Customer and Partner,Sandbox,[],,1013661,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1013661/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1013661/thumbnail
5dcd51e1-e456-5bf3-44d4-f61e67d98c06,Total Bills,Caitlin Heyde,[],Total Bills Dashboard provides information about the bills per type of professional and client.,913358,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/913358/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/913358/thumbnail
5e37de85-f74b-8c4d-0c83-625203fb7390,Zoom relationship,DFS Sandbox,[],,1020551,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1020551/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1020551/thumbnail
5f1da961-916b-f390-dc9e-0a3b97443888,Demand Gen Landing Page,Marketing,[],,998580,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/998580/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/998580/thumbnail
5f3f755e-2adc-9955-c880-32b863252598,Gender Gap story,Legal,[],"The gender gap story has information of average payment between professional ""men"" and ""women"" as inferred by their preferred pronouns.
Requested by GP's Legal team, it is temporarily on hold since the gender is inferred from the pronoun.",888698,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/888698/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/888698/thumbnail
604836dc-513a-bc74-6119-ca845e1488bb,GPLocations,Sandbox,[],,913027,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/913027/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/913027/thumbnail
6089cdd8-857f-64b5-82c0-00e05ad3541a,DASHBOARD CPQ FINAL PROPOSAL,Sanbox - Val,[],,938985,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/938985/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/938985/thumbnail
60a1e3de-d45a-c86a-7ef7-d5df3c255174,LV Test,Sandbox,[],,1093651,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1093651/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1093651/thumbnail
60c4f0b6-8624-9822-881e-852bf156f37e,Countries Missing from Regions Hierarchy,Information Tools,[],,594905,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/594905/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/594905/thumbnail
6157574e-7618-ccdc-257c-824c59761d57,Nonprofit Case Management,default,[],,893529,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/893529/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/893529/thumbnail
618857a5-abc5-119d-00d1-7ff004ecf026,Custom Professional Data Zoho,Help Center,[],"Custom Professional Data Zoho Dashboard contains a crosstable with the professional data with the fields Account Manager, Country, GB Submit ID, Contract Start Date, Status, Work Email, Personal Email and their expense approver information.",823571,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/823571/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/823571/thumbnail
6188a97e-416b-4526-a54c-10743419a172,WOR Release Quality,Product Operations,[],Weekly report showing key trends and metrics related to the quality and success of the main releases,927960,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/927960/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/927960/thumbnail
62eeaa38-6134-3970-ceae-9fc66b40db8f,Headcount Dashboard - People Resources,Headcount,[],"Headcount Dashboard - People Resources contains the total headcount in GP across different segments. The users can find info about the headcount growth in business units, regions, countrys, etc.",865764,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/865764/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/865764/thumbnail
64469502-6f64-273d-87ec-7d0348132c4f,Active EOR vs PoP,DFS Sandbox,[],,1081972,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1081972/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1081972/thumbnail
645c45d8-db03-c1ef-1d89-f4ea5babf3f9,Campaign Influence,Marketing,[],,1079069,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1079069/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1079069/thumbnail
6495ebf0-7fe5-6fb0-5814-2689939db427,GPP Customers,Sandbox,[],,969714,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/969714/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/969714/thumbnail
661ae81d-18e5-75a8-3f79-fdc080c69632,Opps Weekly Tracker by Partner,CFO & CEO Dashboards,[],,1073118,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1073118/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1073118/thumbnail
664b9388-b428-9e1c-b801-ee89d4786606,Setup and Deposit Bill Check Report ,Caitlin Heyde,[],Setup and Deposit Bill Check Dashboard provide information about the setup and deposit bill to check if the deposit has been billed.,910310,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/910310/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/910310/thumbnail
66953299-89d2-1ff7-c03f-12c36b761f9f,Admin Insights Starter,Information Tools,[],,538703,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/538703/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/538703/thumbnail
66c95a64-407d-3ac3-2287-8ea242b84cd7,Outreach - Calls,Marketing,[],Directed to BDR’s managers. This dashboard provides basic and advanced data analytics for calls from Outreach – the sales engagement platform.,892650,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/892650/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/892650/thumbnail
68a7a9f2-959e-1c57-fab6-d4e933dc1269,Finance tasks,Financial Information,[],,952927,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/952927/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/952927/thumbnail
692fc530-f67a-74ff-92a2-853f804f2630,Philippine Professionals General Information,Reporting,[],,989737,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/989737/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/989737/thumbnail
6996c96d-3876-2b40-123e-de52e67c81d8,Leadership Development,Talent Management,[],Response rates to leadership development events,1000044,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1000044/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1000044/thumbnail
6a278c31-6acb-a53c-1a93-eeaad697ce18,Polaris - EOM & BOD Reporting POC,Polaris,[],,1020393,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1020393/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1020393/thumbnail
6add65f6-74dc-ae6b-1a2b-5ab4d8b5e46e,Master GPP Dashboard,Reporting,[],"The Master GPP Dashboard contains the main fields, metrics, and KPIs from the GP Platform, the objective of this dashboard is to be used like a self-service tool or a GPP source of truth.

This dashboard has 10 views. The main view, which has the links to go to the Professional (5 views) or to the Customer views (4 views). On the Other hand, if the user wants to do a depth Analysis can click on the link to go to other dashboards (PoP Dashboard and Professional and Customer Churn).",869091,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/869091/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/869091/thumbnail
6b937802-ac55-9fa0-ed2f-427628ad0bb9,Professional and Customer Churn,Management,[{'name': 'prueba_tag_saul'}],"Professional and Customer Churn dashboard contains information about the professional churn and customer churn.

This tool will help you to do a deep analysis and know the tendency of the professional and customer churn by Month, Country, Customer reactivation, Average Life Cycle and Professional termination reason.",823383,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/823383/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/823383/thumbnail
6bbf7218-e4bb-b57a-1230-8eb6be042f10,RSC Summary,Reporting,[],,1054778,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1054778/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1054778/thumbnail
6c2344c7-2afe-4e7a-f38d-338e15396f56,Deal Renegotiation Calculator FORECAST,DFS Sandbox,[],,1071929,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1071929/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1071929/thumbnail
6c446bee-bbbd-89b9-f33a-fc68964f933b,Master Tableau Insight,Sandbox,[],,1058863,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1058863/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1058863/thumbnail
6fc371a5-d32a-bf49-92ea-083d0161be99,TESTING Workday Accruals,Accruals,[],The Financial Reserve Accrual Dashboard includes the month of offboarding end date by professionals with their offboarding leaders and their billing manager with their net amount.,960298,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/960298/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/960298/thumbnail
70535be5-cb60-15c5-c587-a7688c4db49a,MAs Over Time,MSA & Addendas,[],This Dashboard shows the number of MA  per selected period as well as analysis on their status respective to PoP Count,949265,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/949265/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/949265/thumbnail
707774ce-3bca-1e4c-58ba-c05b4d5e2e5f,Weekly meeting Revenue,Backup - mkt view,[],,1051513,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1051513/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1051513/thumbnail
712e4081-dce7-9783-85df-6f5758076170,People Analytics Dashboard,People Analytics,[],This dashboard contains all the metrics in People Analytics for each function in GP,976362,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/976362/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/976362/thumbnail
7159fedd-8f24-9f06-4df8-7db7c2677435,Failed to Launch (FTL) Professional Analysis,Management,[],"The Failed to Launch Analysis dashboard brings insights of the professionals failed to launch, by country, time period, AM, reason, customer and professionals",935611,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/935611/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/935611/thumbnail
717483bd-39a8-9862-7fea-98cdedcdec8d,Onboarding/Offboarding Leads & Change Requests ,Reporting,[],"Onboarding / Offboarding Leads & Change Requests Dashboard has information about the Onboarding and Offboarding leads  with their professionals and their first bill status. 

In Addition has information about the Change Requests and who requested.",810323,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/810323/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/810323/thumbnail
72b2d10e-32fb-483f-1836-1142dc67c030,Partners Referrals SF + GPP,Referral Partners,[],,1006730,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1006730/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1006730/thumbnail
72dc45d0-fe9b-f568-8498-f7669ddd84b9,Stage evolution and lost reasons,Test Folder,[],,1061121,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1061121/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1061121/thumbnail
73265f6b-820c-6618-6d2e-748733c2f95b,Lead Velocity,Partners Team,[],,1024239,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1024239/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1024239/thumbnail
735f930b-e1cd-d1cc-e9f7-faab06158661,MA Revenue,Sandbox,[],,1085816,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1085816/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1085816/thumbnail
7536ef4c-7810-0cac-89a5-f9bb54956428,Account Tracking,default,[],,715013,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/715013/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/715013/thumbnail
76e6d45d-173c-ac65-9268-0f47ce28f140,MFA Enabled,DFS Sandbox,[],,1028817,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1028817/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1028817/thumbnail
774b0443-ad0c-c72a-3b66-8dd1aef0a34e,Severance Accrual Tracker,Accruals,[],Severance Accrual Tracker dashboard you will find the offboard end date per professional with their offboarding leader and their billing manager with the professional by account net amount.,909415,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/909415/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/909415/thumbnail
780fb373-08d9-532e-82b4-8804e70ac26e,All Partners MSA Referrals,Partners Legacy,[],"Requested by Partners Team. The first view of the dashboard provides basic and advanced data analytics for Partners' referred opportunities: such as status, lost reasons, partner level. The second view shows important metrics (demographics, headcounts, industries, etc.) related to customers coming from Partners.",835099,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/835099/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/835099/thumbnail
78244598-985d-a123-e3f1-4f0bfbc58594,Talent Acquisition Scorecard,Talent Acquisition,[],"Shows the primary Talent Acquisition information which is required for weekly, monthly, and quarterly reports.

Hires, Open Positions, Pass-Through Rates, Hiring Speed, Hiring Turnaround, Channels, and Offers.

Each view has side notes on the left side. It is possible to switch between views using the buttons located on the left side.",930546,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/930546/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/930546/thumbnail
7aa062a8-e3b9-64e0-977f-e662680da76a,Project Management Dashboard Legacy,Legacy,[],,834484,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/834484/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/834484/thumbnail
7ad3efab-130d-178f-5cae-e9d95d6a6e80,Vital Few Pris,Sandbox,[],,1071412,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1071412/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1071412/thumbnail
7c9061cf-e02a-ee45-3b94-b22c204f0e59,Target Attainment,Marketing,[],,1029405,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1029405/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1029405/thumbnail
7caa92ac-a55f-8ed5-55fd-65b21c452553,Sales Rep Dashboard,Sandbox,[],,1026634,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1026634/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1026634/thumbnail
7cca00e7-b665-3072-99ba-b31ab9dc9fa9,Customer Churn Accuracy Analysis,Sandbox,[],Customer churn analysis helps us identify the likelihood of active Customer churning.,1010886,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1010886/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1010886/thumbnail
7ced6095-f0dd-2b05-8ea7-a7da1c256023,Active Prof w/Recurring Revenue,DFS Sandbox,[],,1075206,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1075206/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1075206/thumbnail
7d51d185-9276-4fe0-ae04-7c9d8198b16b,Contractors Analysis,Product Operations,[],,1028420,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1028420/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1028420/thumbnail
7f18aa3f-1bab-9fde-1caf-9358131cb58b,Vital Few Partners,Test Folder,[],,1071500,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1071500/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1071500/thumbnail
7f763350-9a81-cabc-77c1-ff795971c923,Active EOR Forecasting,CFO & CEO Dashboards,[],,1084307,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1084307/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1084307/thumbnail
7f7cef01-6084-c241-c85e-b2c405ef22f5,Master Customer Bills,Client Bills,[],"Master Client Billing
Contains all the billing information by Client, Country, GP Bill #, Gross amount, Net amount, VAT amount, Type of Transactions, Professional, Local and Billing amounts",913498,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/913498/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/913498/thumbnail
80346001-e1d7-9dc8-d2f8-82bf5c8d9a96,MA Daily & Quarterly Tracker,Sandbox,[],,1081555,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1081555/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1081555/thumbnail
82776e1c-b6da-7522-9b72-60ab95304d37,Professional General Information Dashboard,Global Ops Legacy,[],"Professional General Information Dashboard 2021 contains professionals information taken directly from Go Global, intended to help the operations team audit the veracity of data fields like Professional Full Name, Working Country, PTO.",828905,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/828905/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/828905/thumbnail
8330eb4e-e78f-6d7c-47bf-7de0231bdbad,Data Integrity - Payroll Start date & First Bill Billing Cycle,Data Integrity,[],,1017134,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1017134/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1017134/thumbnail
83a65767-08e2-9c13-70ec-cbeded9b1946,Zendesk Users dashboard,DFS Sandbox,[],,1090942,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1090942/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1090942/thumbnail
8483bcc4-a870-1edf-6663-08335f8906bf,1st Onboard Professional,Master Product Operations,[],First Onboarding Professional dashboard has information about the first onboarding ended date per professional with their contract start date.,752157,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/752157/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/752157/thumbnail
84a3e25d-44ff-45bf-ab04-36b76c8434d8,TA,Sandbox,[],,1029357,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1029357/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1029357/thumbnail
84b2dcd3-ab12-d734-c7c2-bc9b217020a4,USA and Canada Professionals Location,Legal,[],USA and Canada Professionals home location,1032144,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1032144/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1032144/thumbnail
84ffb4bb-470b-ac55-0465-e64524feebed,Asset Report (MKT View Extract),Test Folder,[],,1040679,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1040679/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1040679/thumbnail
85e39a26-bead-ac57-a176-1f2045f93757,First Bill,Master Product Operations,[],"This dashboards shows the First Bill flag per professional, First Bill invoice date and Payroll aprovers",913338,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/913338/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/913338/thumbnail
8632fe24-2ba4-c7b8-23b5-c1082c3690c2,Paychex MA's,DFS Sandbox,[],This Dashboard shows the number of MA  per selected period as well as analysis on their status respective to PoP Count,1058997,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1058997/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1058997/thumbnail
86ad3ecc-578f-9d93-9cb4-2ddcc1f313be,Singapore Professionals General Information,Reporting,[],,994698,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/994698/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/994698/thumbnail
86edd649-40e5-0dd2-cf7f-7324c89b3f19,Facebook,Marketing Legacy,[],Directed to GP’s marketing campaign managers. This dashboard provides basic and advanced data analytics for Facebook Ads campaigns.,833831,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/833831/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/833831/thumbnail
87bd3212-ccfb-5325-afe2-15d61431ac4a,Mgmt and Setup Fee Data Quality,Data Integrity,[],"The Mgmt and Setup Fee data quality dashboard contains crosstabs to show errors on Set up and Mgmt Fee information from GP's Platform. 
For example, if the Flat Setup Fee is set as equal to No, then the Flat Setup Fee amount should be zero and the customer should have a tiered Setup Fee Table. This errors are highlighted in pink.",904406,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/904406/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/904406/thumbnail
87beb22e-8c54-9a16-e2eb-ebf641412209,Master Tableau Insight,Information Tools,[],,895275,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/895275/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/895275/thumbnail
8944b0d6-4da9-56e4-da23-0aa4155d87fc,Global Operations Leadership Dashboard,Management,[],,959000,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/959000/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/959000/thumbnail
8a89bd46-dd74-0aa3-360f-0bda004db71b,Email Performance by Campaign 2,default,[],,893566,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/893566/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/893566/thumbnail
8c2727ac-b767-c937-2cc8-3f04b37aef30,Zoom Video Communications - Contractual SLA,DFS Sandbox,[],Zoom Video Communications -  Contractual SLA,1031679,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1031679/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1031679/thumbnail
8dce85c8-4ac1-3be0-3084-52c203bc13d1,MA Never Active Analysis,Test Folder,[],,1025768,https://us-east-1.online.tableau.com/#/site/globalizationpartners/workbooks/1025768/views,https://us-east-1.online.tableau.com/vizportal/api/rest/v1/workbooks/1025768/thumbnail
